filepath,class,split
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_857.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_858.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_859.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_86.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_860.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_862.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_863.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_864.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_865.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_866.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_867.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_868.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_869.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_870.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_871.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_872.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_874.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_875.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_876.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_877.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_879.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_88.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_882.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_884.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_888.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_889.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_89.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_891.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_893.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_894.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_895.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_896.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_897.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_898.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_899.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_900.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_902.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_903.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_904.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_905.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_906.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_907.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_908.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_909.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_91.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_912.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_915.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_916.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_917.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_918.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_919.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_920.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_921.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_923.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_926.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_927.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_929.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_93.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_930.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_931.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_932.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_933.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_934.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_935.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_936.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_937.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_938.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_94.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_943.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_944.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_947.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_948.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_949.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_95.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_951.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_953.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_954.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_955.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_957.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_958.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_959.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_96.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_960.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_961.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_963.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_965.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_966.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_968.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_969.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_97.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_971.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_972.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_973.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_974.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_977.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_978.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_979.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_98.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_980.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_981.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_982.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_983.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_985.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_987.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_988.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_989.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_990.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_993.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_995.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_996.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_998.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_999.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_10.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1000.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1001.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1002.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1003.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1004.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1005.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1006.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1007.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1008.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1009.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1010.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1012.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1013.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1014.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1015.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1016.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1017.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1018.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_102.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1021.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1022.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1024.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1025.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1027.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1029.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_103.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1031.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1032.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1033.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1034.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1035.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1038.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_104.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1040.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1043.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1045.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1046.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1047.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1048.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1049.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1051.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1053.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1054.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1055.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1056.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1057.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_1059.png,stone,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\stone\Stone_106.png,stone,train
